Finetuning score threshold: -541.75
Learning rate before schedule: 1e-05
Learning rate after schedule: 6.4549722436790284e-06
Finetuning with 2521 chats
Extracting prompt in train dataset: 100%|██████████| 2521/2521 [00:00<00:00, 5129.58 examples/s]
Applying chat template to train dataset: 100%|██████████| 2521/2521 [00:00<00:00, 3042.45 examples/s]
Tokenizing train dataset: 100%|██████████| 2521/2521 [00:08<00:00, 294.93 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 1}.
                                                 
{'loss': 0.6931, 'grad_norm': 31.220449447631836, 'learning_rate': 6.4549722436790284e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -265.9875793457031, 'logps/rejected': -301.85107421875, 'logits/chosen': -7.447696208953857, 'logits/rejected': -7.4755425453186035, 'epoch': 0.01}
{'loss': 1.4665, 'grad_norm': 1365.66796875, 'learning_rate': 4.237032829962241e-06, 'rewards/chosen': 0.3492048680782318, 'rewards/rejected': -0.4109507203102112, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.7601556181907654, 'logps/chosen': -245.27444458007812, 'logps/rejected': -255.40750122070312, 'logits/chosen': -7.674798011779785, 'logits/rejected': -7.448684215545654, 'epoch': 0.81}
{'loss': 0.9525, 'grad_norm': 879.0662231445312, 'learning_rate': 4.175883804163888e-06, 'rewards/chosen': 0.4596630930900574, 'rewards/rejected': -0.5756227970123291, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.0352858304977417, 'logps/chosen': -254.8611602783203, 'logps/rejected': -257.1409912109375, 'logits/chosen': -7.481231212615967, 'logits/rejected': -7.662383079528809, 'epoch': 0.83}
{'loss': 0.4054, 'grad_norm': 48.70997619628906, 'learning_rate': 4.114359838389666e-06, 'rewards/chosen': 0.4471457004547119, 'rewards/rejected': -0.4439081847667694, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.8910539150238037, 'logps/chosen': -237.8400115966797, 'logps/rejected': -277.5841064453125, 'logits/chosen': -7.727246284484863, 'logits/rejected': -7.63413667678833, 'epoch': 0.84}
{'loss': 0.3515, 'grad_norm': 99.99405670166016, 'learning_rate': 4.0524852555524986e-06, 'rewards/chosen': 0.2972402274608612, 'rewards/rejected': -0.6425628662109375, 'rewards/accuracies': 0.84375, 'rewards/margins': 0.9398032426834106, 'logps/chosen': -294.3675231933594, 'logps/rejected': -297.31756591796875, 'logits/chosen': -7.512990474700928, 'logits/rejected': -7.550153732299805, 'epoch': 0.85}
{'loss': 0.5151, 'grad_norm': 144.7389373779297, 'learning_rate': 3.9902845171784175e-06, 'rewards/chosen': 0.17161910235881805, 'rewards/rejected': -0.6649135947227478, 'rewards/accuracies': 0.75, 'rewards/margins': 0.836532711982727, 'logps/chosen': -265.2430419921875, 'logps/rejected': -258.0697326660156, 'logits/chosen': -7.677984714508057, 'logits/rejected': -7.639044761657715, 'epoch': 0.86}
{'loss': 0.4652, 'grad_norm': 93.63018035888672, 'learning_rate': 3.927782213735935e-06, 'rewards/chosen': 0.4737890064716339, 'rewards/rejected': -0.5654169321060181, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0392059087753296, 'logps/chosen': -263.05413818359375, 'logps/rejected': -269.3271179199219, 'logits/chosen': -7.418267726898193, 'logits/rejected': -7.475660800933838, 'epoch': 0.88}
{'loss': 0.4142, 'grad_norm': 113.38224029541016, 'learning_rate': 3.865003054914439e-06, 'rewards/chosen': 0.2630586326122284, 'rewards/rejected': -0.6554759740829468, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.9185345768928528, 'logps/chosen': -260.16229248046875, 'logps/rejected': -274.6005859375, 'logits/chosen': -7.483618259429932, 'logits/rejected': -7.64073371887207, 'epoch': 0.89}
{'loss': 0.4145, 'grad_norm': 80.98786163330078, 'learning_rate': 3.8019718598554464e-06, 'rewards/chosen': 0.38028469681739807, 'rewards/rejected': -0.6848844289779663, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.065169095993042, 'logps/chosen': -270.06573486328125, 'logps/rejected': -265.8009033203125, 'logits/chosen': -7.60476016998291, 'logits/rejected': -7.611085891723633, 'epoch': 0.9}
{'loss': 0.5878, 'grad_norm': 355.4295654296875, 'learning_rate': 3.738713547340597e-06, 'rewards/chosen': 0.36993712186813354, 'rewards/rejected': -0.6068931221961975, 'rewards/accuracies': 0.9375, 'rewards/margins': 0.9768301844596863, 'logps/chosen': -268.68682861328125, 'logps/rejected': -274.4162292480469, 'logits/chosen': -7.546954154968262, 'logits/rejected': -7.460629463195801, 'epoch': 0.91}
{'loss': 0.6255, 'grad_norm': 182.69369506835938, 'learning_rate': 3.6752531259402543e-06, 'rewards/chosen': 0.38382598757743835, 'rewards/rejected': -0.4924529194831848, 'rewards/accuracies': 0.84375, 'rewards/margins': 0.8762788772583008, 'logps/chosen': -308.3870849609375, 'logps/rejected': -296.5886535644531, 'logits/chosen': -7.43467903137207, 'logits/rejected': -7.4928154945373535, 'epoch': 0.93}
{'loss': 1.6536, 'grad_norm': 967.6214599609375, 'learning_rate': 3.6116156841265954e-06, 'rewards/chosen': 0.6184795498847961, 'rewards/rejected': -0.27684685587882996, 'rewards/accuracies': 0.71875, 'rewards/margins': 0.8953264951705933, 'logps/chosen': -267.6390075683594, 'logps/rejected': -293.744140625, 'logits/chosen': -7.551063060760498, 'logits/rejected': -7.544593334197998, 'epoch': 0.94}
{'loss': 0.3653, 'grad_norm': 49.06785583496094, 'learning_rate': 3.5478263803551335e-06, 'rewards/chosen': 0.48485979437828064, 'rewards/rejected': -0.5493620038032532, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0342217683792114, 'logps/chosen': -282.13983154296875, 'logps/rejected': -265.3086242675781, 'logits/chosen': -7.573116302490234, 'logits/rejected': -7.529880523681641, 'epoch': 0.95}
{'loss': 0.5133, 'grad_norm': 188.0922088623047, 'learning_rate': 3.483910433118555e-06, 'rewards/chosen': 0.5461093783378601, 'rewards/rejected': -0.7255616784095764, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.2716710567474365, 'logps/chosen': -301.1278381347656, 'logps/rejected': -266.22607421875, 'logits/chosen': -7.505290985107422, 'logits/rejected': -7.598512649536133, 'epoch': 0.96}
{'loss': 0.2615, 'grad_norm': 39.86206817626953, 'learning_rate': 3.4198931109768334e-06, 'rewards/chosen': 0.8751624226570129, 'rewards/rejected': -0.5109915137290955, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.386154055595398, 'logps/chosen': -268.9294128417969, 'logps/rejected': -310.2342529296875, 'logits/chosen': -7.307839393615723, 'logits/rejected': -7.5121049880981445, 'epoch': 0.98}
{'loss': 0.6293, 'grad_norm': 201.28173828125, 'learning_rate': 3.3557997225675457e-06, 'rewards/chosen': 0.7171959280967712, 'rewards/rejected': -0.7162095308303833, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4334053993225098, 'logps/chosen': -280.7279357910156, 'logps/rejected': -266.23614501953125, 'logits/chosen': -7.473606109619141, 'logits/rejected': -7.448520183563232, 'epoch': 0.99}
{'loss': 0.4224, 'grad_norm': 29.59305763244629, 'learning_rate': 3.2916556066003366e-06, 'rewards/chosen': 1.1069051027297974, 'rewards/rejected': -0.030014920979738235, 'rewards/accuracies': 0.7200000286102295, 'rewards/margins': 1.1369199752807617, 'logps/chosen': -265.0782470703125, 'logps/rejected': -272.2359619140625, 'logits/chosen': -7.464475154876709, 'logits/rejected': -7.543330192565918, 'epoch': 1.0}
{'loss': 0.2384, 'grad_norm': 32.79585266113281, 'learning_rate': 3.2274861218395142e-06, 'rewards/chosen': 0.6282697916030884, 'rewards/rejected': -0.6839608550071716, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3122307062149048, 'logps/chosen': -292.8182678222656, 'logps/rejected': -271.63958740234375, 'logits/chosen': -7.38682746887207, 'logits/rejected': -7.578866481781006, 'epoch': 1.01}
{'loss': 0.2465, 'grad_norm': 31.00642204284668, 'learning_rate': 3.1633166370786914e-06, 'rewards/chosen': 0.8159001469612122, 'rewards/rejected': -0.6342757344245911, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4501758813858032, 'logps/chosen': -265.3909912109375, 'logps/rejected': -269.7945861816406, 'logits/chosen': -7.451810359954834, 'logits/rejected': -7.538445472717285, 'epoch': 1.03}
{'loss': 0.3498, 'grad_norm': 41.924564361572266, 'learning_rate': 3.099172521111484e-06, 'rewards/chosen': 0.7388439774513245, 'rewards/rejected': -0.4977870583534241, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.2366312742233276, 'logps/chosen': -254.0677490234375, 'logps/rejected': -254.16018676757812, 'logits/chosen': -7.409918785095215, 'logits/rejected': -7.610504150390625, 'epoch': 1.04}
{'loss': 0.347, 'grad_norm': 26.837779998779297, 'learning_rate': 3.035079132702195e-06, 'rewards/chosen': 0.8843462467193604, 'rewards/rejected': -0.5000519752502441, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3843982219696045, 'logps/chosen': -267.4202880859375, 'logps/rejected': -251.90220642089844, 'logits/chosen': -7.441100597381592, 'logits/rejected': -7.540062427520752, 'epoch': 1.05}
{'loss': 0.2993, 'grad_norm': 22.124095916748047, 'learning_rate': 2.971061810560474e-06, 'rewards/chosen': 0.4856480658054352, 'rewards/rejected': -0.7585853934288025, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2442333698272705, 'logps/chosen': -284.5107116699219, 'logps/rejected': -292.456298828125, 'logits/chosen': -7.527251720428467, 'logits/rejected': -7.549402236938477, 'epoch': 1.06}
{'loss': 0.247, 'grad_norm': 35.52414321899414, 'learning_rate': 2.907145863323896e-06, 'rewards/chosen': 0.6634297966957092, 'rewards/rejected': -0.8407884836196899, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.5042182207107544, 'logps/chosen': -250.81903076171875, 'logps/rejected': -250.14593505859375, 'logits/chosen': -7.552311420440674, 'logits/rejected': -7.401862144470215, 'epoch': 1.08}
{'loss': 0.2652, 'grad_norm': 34.88129806518555, 'learning_rate': 2.8433565595524334e-06, 'rewards/chosen': 0.6248730421066284, 'rewards/rejected': -0.6663895845413208, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.2912626266479492, 'logps/chosen': -310.7291259765625, 'logps/rejected': -311.7769775390625, 'logits/chosen': -7.294322490692139, 'logits/rejected': -7.450117111206055, 'epoch': 1.09}
{'loss': 0.5031, 'grad_norm': 128.09149169921875, 'learning_rate': 2.7797191177387746e-06, 'rewards/chosen': 0.35453638434410095, 'rewards/rejected': -0.6739734411239624, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0285097360610962, 'logps/chosen': -258.57220458984375, 'logps/rejected': -260.5704345703125, 'logits/chosen': -7.496331214904785, 'logits/rejected': -7.392977237701416, 'epoch': 1.1}
{'loss': 0.224, 'grad_norm': 34.66923141479492, 'learning_rate': 2.7162586963384314e-06, 'rewards/chosen': 0.5212686657905579, 'rewards/rejected': -0.7645981311798096, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.285866618156433, 'logps/chosen': -287.27423095703125, 'logps/rejected': -307.60638427734375, 'logits/chosen': -7.476016521453857, 'logits/rejected': -7.590429306030273, 'epoch': 1.11}
{'loss': 0.8286, 'grad_norm': 695.3118286132812, 'learning_rate': 2.6530003838235838e-06, 'rewards/chosen': 0.3153155446052551, 'rewards/rejected': -0.9766982197761536, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.2920138835906982, 'logps/chosen': -246.136474609375, 'logps/rejected': -289.1039123535156, 'logits/chosen': -7.50722074508667, 'logits/rejected': -7.590775489807129, 'epoch': 1.13}
{'loss': 0.2954, 'grad_norm': 107.36251831054688, 'learning_rate': 2.5899691887645906e-06, 'rewards/chosen': 0.1574159860610962, 'rewards/rejected': -0.9920094609260559, 'rewards/accuracies': 0.875, 'rewards/margins': 1.1494252681732178, 'logps/chosen': -249.4876708984375, 'logps/rejected': -250.1907958984375, 'logits/chosen': -7.667046546936035, 'logits/rejected': -7.416152000427246, 'epoch': 1.14}
{'loss': 0.3158, 'grad_norm': 161.0828857421875, 'learning_rate': 2.5271900299430935e-06, 'rewards/chosen': 0.10632079839706421, 'rewards/rejected': -1.2513421773910522, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3576630353927612, 'logps/chosen': -268.14434814453125, 'logps/rejected': -258.0438232421875, 'logits/chosen': -7.496760368347168, 'logits/rejected': -7.4064764976501465, 'epoch': 1.15}
{'loss': 0.6141, 'grad_norm': 306.6736145019531, 'learning_rate': 2.464687726500612e-06, 'rewards/chosen': 0.3418329954147339, 'rewards/rejected': -1.0586190223693848, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.400451898574829, 'logps/chosen': -280.9623718261719, 'logps/rejected': -274.6060485839844, 'logits/chosen': -7.631730079650879, 'logits/rejected': -7.595489025115967, 'epoch': 1.17}
{'loss': 0.7316, 'grad_norm': 534.082275390625, 'learning_rate': 2.4024869881265303e-06, 'rewards/chosen': -0.007744293659925461, 'rewards/rejected': -1.060385823249817, 'rewards/accuracies': 0.71875, 'rewards/margins': 1.05264151096344, 'logps/chosen': -280.30926513671875, 'logps/rejected': -284.70196533203125, 'logits/chosen': -7.590795993804932, 'logits/rejected': -7.632761478424072, 'epoch': 1.18}
{'loss': 1.9835, 'grad_norm': 1167.6832275390625, 'learning_rate': 2.340612405289362e-06, 'rewards/chosen': 0.04798202961683273, 'rewards/rejected': -1.1499513387680054, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.1979334354400635, 'logps/chosen': -251.2149658203125, 'logps/rejected': -264.0299377441406, 'logits/chosen': -7.497440338134766, 'logits/rejected': -7.428678035736084, 'epoch': 1.19}
{'loss': 0.8188, 'grad_norm': 396.6236877441406, 'learning_rate': 2.279088439515141e-06, 'rewards/chosen': 0.23662978410720825, 'rewards/rejected': -1.2915096282958984, 'rewards/accuracies': 0.875, 'rewards/margins': 1.528139352798462, 'logps/chosen': -237.74375915527344, 'logps/rejected': -285.34661865234375, 'logits/chosen': -7.506435871124268, 'logits/rejected': -7.569413185119629, 'epoch': 1.2}
{'loss': 0.238, 'grad_norm': 44.73127365112305, 'learning_rate': 2.217939413716788e-06, 'rewards/chosen': 0.25239288806915283, 'rewards/rejected': -0.96427983045578, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2166727781295776, 'logps/chosen': -274.94830322265625, 'logps/rejected': -291.6627502441406, 'logits/chosen': -7.5232625007629395, 'logits/rejected': -7.462204933166504, 'epoch': 1.22}
{'loss': 0.1486, 'grad_norm': 59.65272521972656, 'learning_rate': 2.1571895025782835e-06, 'rewards/chosen': -0.03076939284801483, 'rewards/rejected': -1.3504751920700073, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.319705843925476, 'logps/chosen': -279.8573913574219, 'logps/rejected': -275.1488037109375, 'logits/chosen': -7.609878063201904, 'logits/rejected': -7.467015266418457, 'epoch': 1.23}
{'loss': 0.1186, 'grad_norm': 23.729238510131836, 'learning_rate': 2.0968627229974337e-06, 'rewards/chosen': 0.30904078483581543, 'rewards/rejected': -1.4076305627822876, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.7166714668273926, 'logps/chosen': -267.6880187988281, 'logps/rejected': -292.4356689453125, 'logits/chosen': -7.496280670166016, 'logits/rejected': -7.52543306350708, 'epoch': 1.24}
{'loss': 5.7054, 'grad_norm': 4307.64794921875, 'learning_rate': 2.036982924591021e-06, 'rewards/chosen': 0.18302100896835327, 'rewards/rejected': -1.1154741048812866, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.2984951734542847, 'logps/chosen': -288.6776123046875, 'logps/rejected': -308.89154052734375, 'logits/chosen': -7.473524570465088, 'logits/rejected': -7.497928619384766, 'epoch': 1.25}
{'loss': 0.5533, 'grad_norm': 238.87506103515625, 'learning_rate': 1.9775737802660836e-06, 'rewards/chosen': 0.2912955582141876, 'rewards/rejected': -0.9156860113143921, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2069816589355469, 'logps/chosen': -264.2000732421875, 'logps/rejected': -255.00155639648438, 'logits/chosen': -7.543964385986328, 'logits/rejected': -7.5629777908325195, 'epoch': 1.27}
{'loss': 0.379, 'grad_norm': 336.2879943847656, 'learning_rate': 1.9186587768610597e-06, 'rewards/chosen': 0.19871753454208374, 'rewards/rejected': -1.0686843395233154, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2674018144607544, 'logps/chosen': -246.53314208984375, 'logps/rejected': -269.21240234375, 'logits/chosen': -7.456767559051514, 'logits/rejected': -7.667273998260498, 'epoch': 1.28}
{'loss': 0.401, 'grad_norm': 170.4705810546875, 'learning_rate': 1.8602612058604897e-06, 'rewards/chosen': 0.05723562836647034, 'rewards/rejected': -0.9406246542930603, 'rewards/accuracies': 0.84375, 'rewards/margins': 0.9978602528572083, 'logps/chosen': -259.97027587890625, 'logps/rejected': -241.92356872558594, 'logits/chosen': -7.492228984832764, 'logits/rejected': -7.610968589782715, 'epoch': 1.29}
{'loss': 0.0954, 'grad_norm': 65.2674560546875, 'learning_rate': 1.8024041541869458e-06, 'rewards/chosen': 0.28376761078834534, 'rewards/rejected': -1.5140860080718994, 'rewards/accuracies': 1.0, 'rewards/margins': 1.7978535890579224, 'logps/chosen': -268.9007873535156, 'logps/rejected': -305.6043701171875, 'logits/chosen': -7.535229206085205, 'logits/rejected': -7.457405090332031, 'epoch': 1.3}
{'loss': 1.018, 'grad_norm': 536.3038940429688, 'learning_rate': 1.745110495073843e-06, 'rewards/chosen': 0.15680569410324097, 'rewards/rejected': -1.2653436660766602, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4221493005752563, 'logps/chosen': -257.3385314941406, 'logps/rejected': -252.7391815185547, 'logits/chosen': -7.5386505126953125, 'logits/rejected': -7.658289909362793, 'epoch': 1.32}
{'loss': 0.6131, 'grad_norm': 352.7165222167969, 'learning_rate': 1.6884028790227267e-06, 'rewards/chosen': 0.19265930354595184, 'rewards/rejected': -1.133536696434021, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.3261959552764893, 'logps/chosen': -280.73681640625, 'logps/rejected': -264.517822265625, 'logits/chosen': -7.346699237823486, 'logits/rejected': -7.4664716720581055, 'epoch': 1.33}
{'loss': 0.7874, 'grad_norm': 1536.923828125, 'learning_rate': 1.6323037248486008e-06, 'rewards/chosen': 0.21319106221199036, 'rewards/rejected': -1.0962029695510864, 'rewards/accuracies': 0.875, 'rewards/margins': 1.309394121170044, 'logps/chosen': -262.2752685546875, 'logps/rejected': -281.43389892578125, 'logits/chosen': -7.5600104331970215, 'logits/rejected': -7.624129772186279, 'epoch': 1.34}
{'loss': 0.4305, 'grad_norm': 148.68338012695312, 'learning_rate': 1.5768352108168764e-06, 'rewards/chosen': 0.27820777893066406, 'rewards/rejected': -0.8478918671607971, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.1260995864868164, 'logps/chosen': -281.7325744628906, 'logps/rejected': -259.880615234375, 'logits/chosen': -7.476414680480957, 'logits/rejected': -7.696071624755859, 'epoch': 1.36}
{'loss': 0.3882, 'grad_norm': 88.8472671508789, 'learning_rate': 1.5220192658753996e-06, 'rewards/chosen': 0.5016194581985474, 'rewards/rejected': -0.7975568175315857, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.2991762161254883, 'logps/chosen': -262.6076965332031, 'logps/rejected': -267.80145263671875, 'logits/chosen': -7.600249290466309, 'logits/rejected': -7.725621700286865, 'epoch': 1.37}
{'loss': 0.3027, 'grad_norm': 187.7491455078125, 'learning_rate': 1.4678775609850496e-06, 'rewards/chosen': 0.5927207469940186, 'rewards/rejected': -1.1263833045959473, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.7191039323806763, 'logps/chosen': -242.5443572998047, 'logps/rejected': -236.45803833007812, 'logits/chosen': -7.473699569702148, 'logits/rejected': -7.50244140625, 'epoch': 1.38}
{'loss': 0.3478, 'grad_norm': 46.517730712890625, 'learning_rate': 1.4144315005523359e-06, 'rewards/chosen': 0.6136112213134766, 'rewards/rejected': -0.6214258074760437, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2350369691848755, 'logps/chosen': -258.962646484375, 'logps/rejected': -274.019775390625, 'logits/chosen': -7.434380531311035, 'logits/rejected': -7.421960830688477, 'epoch': 1.39}
{'loss': 0.5043, 'grad_norm': 192.41897583007812, 'learning_rate': 1.3617022139673702e-06, 'rewards/chosen': 0.3138617277145386, 'rewards/rejected': -1.01015043258667, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.3240121603012085, 'logps/chosen': -250.82260131835938, 'logps/rejected': -297.1827392578125, 'logits/chosen': -7.3924102783203125, 'logits/rejected': -7.542189121246338, 'epoch': 1.41}
{'loss': 0.1458, 'grad_norm': 28.087440490722656, 'learning_rate': 1.30971054725056e-06, 'rewards/chosen': 0.527517557144165, 'rewards/rejected': -1.1541070938110352, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.6816246509552002, 'logps/chosen': -265.68841552734375, 'logps/rejected': -294.5279541015625, 'logits/chosen': -7.56986141204834, 'logits/rejected': -7.6072678565979, 'epoch': 1.42}
{'loss': 0.9718, 'grad_norm': 501.86932373046875, 'learning_rate': 1.2584770548113314e-06, 'rewards/chosen': 0.4483146667480469, 'rewards/rejected': -0.6027784943580627, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.0510931015014648, 'logps/chosen': -295.2835693359375, 'logps/rejected': -285.81298828125, 'logits/chosen': -7.3560791015625, 'logits/rejected': -7.541591167449951, 'epoch': 1.43}
{'loss': 0.2966, 'grad_norm': 26.447677612304688, 'learning_rate': 1.2080219913221486e-06, 'rewards/chosen': 0.5691856145858765, 'rewards/rejected': -0.6603469848632812, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2295327186584473, 'logps/chosen': -259.0650329589844, 'logps/rejected': -262.1280517578125, 'logits/chosen': -7.610855579376221, 'logits/rejected': -7.682909965515137, 'epoch': 1.44}
{'loss': 0.228, 'grad_norm': 25.632579803466797, 'learning_rate': 1.1583653037110137e-06, 'rewards/chosen': 0.6066528558731079, 'rewards/rejected': -0.739216148853302, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.3458689451217651, 'logps/chosen': -311.3411865234375, 'logps/rejected': -292.2139587402344, 'logits/chosen': -7.437636852264404, 'logits/rejected': -7.699365139007568, 'epoch': 1.46}
{'loss': 0.3216, 'grad_norm': 73.89485931396484, 'learning_rate': 1.109526623275641e-06, 'rewards/chosen': 0.3124185800552368, 'rewards/rejected': -0.9404944181442261, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.252912998199463, 'logps/chosen': -270.4596862792969, 'logps/rejected': -267.774658203125, 'logits/chosen': -7.4631829261779785, 'logits/rejected': -7.50177526473999, 'epoch': 1.47}
{'loss': 0.572, 'grad_norm': 118.87964630126953, 'learning_rate': 1.0615252579224131e-06, 'rewards/chosen': 0.6427094340324402, 'rewards/rejected': -0.7717745900154114, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4144840240478516, 'logps/chosen': -257.8105773925781, 'logps/rejected': -282.4712829589844, 'logits/chosen': -7.465303421020508, 'logits/rejected': -7.5507330894470215, 'epoch': 1.48}
{'loss': 0.4577, 'grad_norm': 106.94264221191406, 'learning_rate': 1.0143801845331864e-06, 'rewards/chosen': 0.5590088963508606, 'rewards/rejected': -0.5247943997383118, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0838032960891724, 'logps/chosen': -302.28436279296875, 'logps/rejected': -304.9911193847656, 'logits/chosen': -7.536035060882568, 'logits/rejected': -7.60407829284668, 'epoch': 1.5}
{'loss': 0.2394, 'grad_norm': 31.35771942138672, 'learning_rate': 9.68110041462952e-07, 'rewards/chosen': 0.3969322144985199, 'rewards/rejected': -0.8732244372367859, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2701566219329834, 'logps/chosen': -264.1131286621094, 'logps/rejected': -276.6507568359375, 'logits/chosen': -7.68488883972168, 'logits/rejected': -7.688703536987305, 'epoch': 1.51}
{'loss': 0.281, 'grad_norm': 106.35089111328125, 'learning_rate': 9.227331211713498e-07, 'rewards/chosen': 0.41150301694869995, 'rewards/rejected': -0.8800121545791626, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2915151119232178, 'logps/chosen': -248.99984741210938, 'logps/rejected': -222.95248413085938, 'logits/chosen': -7.527440071105957, 'logits/rejected': -7.530433177947998, 'epoch': 1.52}
{'loss': 0.4404, 'grad_norm': 142.1918487548828, 'learning_rate': 8.782673629909165e-07, 'rewards/chosen': 0.47130972146987915, 'rewards/rejected': -0.832223117351532, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3035328388214111, 'logps/chosen': -291.77337646484375, 'logps/rejected': -282.08258056640625, 'logits/chosen': -7.5310492515563965, 'logits/rejected': -7.503546714782715, 'epoch': 1.53}
{'loss': 0.7972, 'grad_norm': 446.5413818359375, 'learning_rate': 8.347303460349398e-07, 'rewards/chosen': 0.3926410675048828, 'rewards/rejected': -0.9363094568252563, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3289505243301392, 'logps/chosen': -263.9288330078125, 'logps/rejected': -270.54278564453125, 'logits/chosen': -7.604490756988525, 'logits/rejected': -7.709897994995117, 'epoch': 1.55}
{'loss': 0.3381, 'grad_norm': 150.13607788085938, 'learning_rate': 7.921392822477217e-07, 'rewards/chosen': 0.28233736753463745, 'rewards/rejected': -1.0543546676635742, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.336691975593567, 'logps/chosen': -265.95697021484375, 'logps/rejected': -250.96343994140625, 'logits/chosen': -7.600213050842285, 'logits/rejected': -7.769323825836182, 'epoch': 1.56}
{'loss': 0.4534, 'grad_norm': 206.5905303955078, 'learning_rate': 7.505110096000088e-07, 'rewards/chosen': 0.6569720506668091, 'rewards/rejected': -1.0787960290908813, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.7357680797576904, 'logps/chosen': -269.2773132324219, 'logps/rejected': -250.9305419921875, 'logits/chosen': -7.712193965911865, 'logits/rejected': -7.698144912719727, 'epoch': 1.57}
{'loss': 0.2711, 'grad_norm': 32.742958068847656, 'learning_rate': 7.098619854322535e-07, 'rewards/chosen': 0.5328948497772217, 'rewards/rejected': -0.6989140510559082, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.2318087816238403, 'logps/chosen': -321.3489074707031, 'logps/rejected': -329.3236999511719, 'logits/chosen': -7.504024982452393, 'logits/rejected': -7.538268089294434, 'epoch': 1.58}
{'loss': 0.2517, 'grad_norm': 30.3418025970459, 'learning_rate': 6.702082799483616e-07, 'rewards/chosen': 0.7383701801300049, 'rewards/rejected': -0.8689005374908447, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.60727059841156, 'logps/chosen': -250.971923828125, 'logps/rejected': -294.4276428222656, 'logits/chosen': -7.484604835510254, 'logits/rejected': -7.589234352111816, 'epoch': 1.6}
{'loss': 0.4194, 'grad_norm': 366.1433410644531, 'learning_rate': 6.315655698624951e-07, 'rewards/chosen': 0.7055696845054626, 'rewards/rejected': -1.0537455081939697, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.7593151330947876, 'logps/chosen': -284.1938781738281, 'logps/rejected': -292.9352111816406, 'logits/chosen': -7.480996608734131, 'logits/rejected': -7.482425689697266, 'epoch': 1.61}
