Finetuning score threshold: -541.75
Learning rate before schedule: 1e-05
Learning rate after schedule: 7.071067811865476e-06
Finetuning with 2150 chats
Extracting prompt in train dataset: 100%|██████████| 2150/2150 [00:00<00:00, 5151.68 examples/s]
Applying chat template to train dataset: 100%|██████████| 2150/2150 [00:00<00:00, 3018.34 examples/s]
Tokenizing train dataset: 100%|██████████| 2150/2150 [00:07<00:00, 303.33 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 1}.
                                                
{'loss': 0.6931, 'grad_norm': 29.618337631225586, 'learning_rate': 7.071067811865476e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -285.89923095703125, 'logps/rejected': -273.84405517578125, 'logits/chosen': -7.4353532791137695, 'logits/rejected': -7.697968482971191, 'epoch': 0.01}
{'loss': 0.4658, 'grad_norm': 23.621694564819336, 'learning_rate': 3.942979804483294e-06, 'rewards/chosen': 0.7466312646865845, 'rewards/rejected': -0.024284884333610535, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.7709161043167114, 'logps/chosen': -266.7688903808594, 'logps/rejected': -258.4803771972656, 'logits/chosen': -7.736624717712402, 'logits/rejected': -7.6074018478393555, 'epoch': 0.95}
{'loss': 0.5629, 'grad_norm': 179.35015869140625, 'learning_rate': 3.861751819260032e-06, 'rewards/chosen': 0.6366611123085022, 'rewards/rejected': -0.3750757575035095, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.0117368698120117, 'logps/chosen': -271.9179382324219, 'logps/rejected': -266.176513671875, 'logits/chosen': -7.500106334686279, 'logits/rejected': -7.387728214263916, 'epoch': 0.97}
{'loss': 0.4442, 'grad_norm': 23.726179122924805, 'learning_rate': 3.780349769450542e-06, 'rewards/chosen': 0.8500880599021912, 'rewards/rejected': -0.10509565472602844, 'rewards/accuracies': 0.75, 'rewards/margins': 0.9551838040351868, 'logps/chosen': -254.89251708984375, 'logps/rejected': -280.41217041015625, 'logits/chosen': -7.5801520347595215, 'logits/rejected': -7.471808910369873, 'epoch': 0.98}
{'loss': 0.3767, 'grad_norm': 25.918691635131836, 'learning_rate': 3.6988170898679933e-06, 'rewards/chosen': 0.9480001926422119, 'rewards/rejected': -0.2283320277929306, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.1763322353363037, 'logps/chosen': -245.35943603515625, 'logps/rejected': -269.4290771484375, 'logits/chosen': -7.536505222320557, 'logits/rejected': -7.669069290161133, 'epoch': 1.0}
{'loss': 0.3073, 'grad_norm': 33.84960174560547, 'learning_rate': 3.6171972850274846e-06, 'rewards/chosen': 0.58320552110672, 'rewards/rejected': -0.5051472783088684, 'rewards/accuracies': 0.8333333134651184, 'rewards/margins': 1.0883527994155884, 'logps/chosen': -249.52732849121094, 'logps/rejected': -306.0935974121094, 'logits/chosen': -7.770732402801514, 'logits/rejected': -7.579341888427734, 'epoch': 1.0}
{'loss': 0.3181, 'grad_norm': 28.642202377319336, 'learning_rate': 3.535533905932738e-06, 'rewards/chosen': 0.686341404914856, 'rewards/rejected': -0.5991231799125671, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.2854647636413574, 'logps/chosen': -263.0677795410156, 'logps/rejected': -296.9176025390625, 'logits/chosen': -7.410321235656738, 'logits/rejected': -7.474276542663574, 'epoch': 1.01}
{'loss': 0.2778, 'grad_norm': 32.423526763916016, 'learning_rate': 3.4538705268379922e-06, 'rewards/chosen': 0.5735816955566406, 'rewards/rejected': -0.7608382701873779, 'rewards/accuracies': 0.875, 'rewards/margins': 1.334419846534729, 'logps/chosen': -288.68511962890625, 'logps/rejected': -299.80859375, 'logits/chosen': -7.700626373291016, 'logits/rejected': -7.63806676864624, 'epoch': 1.03}
{'loss': 0.2873, 'grad_norm': 26.43216896057129, 'learning_rate': 3.3722507219974844e-06, 'rewards/chosen': 0.7026500105857849, 'rewards/rejected': -0.7980482578277588, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.5006985664367676, 'logps/chosen': -292.4332580566406, 'logps/rejected': -260.27117919921875, 'logits/chosen': -7.4217376708984375, 'logits/rejected': -7.563912868499756, 'epoch': 1.04}
{'loss': 0.2613, 'grad_norm': 38.927818298339844, 'learning_rate': 3.290718042414935e-06, 'rewards/chosen': 0.0998539999127388, 'rewards/rejected': -0.8989185690879822, 'rewards/accuracies': 0.90625, 'rewards/margins': 0.9987725615501404, 'logps/chosen': -265.94586181640625, 'logps/rejected': -270.43511962890625, 'logits/chosen': -7.618093013763428, 'logits/rejected': -7.559016704559326, 'epoch': 1.06}
{'loss': 0.4676, 'grad_norm': 205.9973907470703, 'learning_rate': 3.2093159926054442e-06, 'rewards/chosen': 0.6152636408805847, 'rewards/rejected': -0.7571305632591248, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3723942041397095, 'logps/chosen': -279.8636169433594, 'logps/rejected': -274.1425476074219, 'logits/chosen': -7.472761631011963, 'logits/rejected': -7.594100475311279, 'epoch': 1.07}
{'loss': 0.222, 'grad_norm': 52.16865158081055, 'learning_rate': 3.128088007382183e-06, 'rewards/chosen': 0.34398701786994934, 'rewards/rejected': -1.104078769683838, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4480657577514648, 'logps/chosen': -271.97589111328125, 'logps/rejected': -279.8525695800781, 'logits/chosen': -7.525481224060059, 'logits/rejected': -7.609122276306152, 'epoch': 1.09}
{'loss': 0.2802, 'grad_norm': 282.3034362792969, 'learning_rate': 3.0470774286802813e-06, 'rewards/chosen': 0.5362542867660522, 'rewards/rejected': -1.0595014095306396, 'rewards/accuracies': 0.875, 'rewards/margins': 1.5957555770874023, 'logps/chosen': -253.04579162597656, 'logps/rejected': -256.7114562988281, 'logits/chosen': -7.466928482055664, 'logits/rejected': -7.667662143707275, 'epoch': 1.1}
{'loss': 0.1762, 'grad_norm': 41.70994567871094, 'learning_rate': 2.9663274824302765e-06, 'rewards/chosen': 0.3758598268032074, 'rewards/rejected': -1.4530082941055298, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.82886803150177, 'logps/chosen': -288.8232727050781, 'logps/rejected': -286.567138671875, 'logits/chosen': -7.528152942657471, 'logits/rejected': -7.593114376068115, 'epoch': 1.12}
{'loss': 0.4801, 'grad_norm': 168.61485290527344, 'learning_rate': 2.8858812554934615e-06, 'rewards/chosen': 0.1226072683930397, 'rewards/rejected': -1.0692545175552368, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.1918617486953735, 'logps/chosen': -263.7450866699219, 'logps/rejected': -295.08349609375, 'logits/chosen': -7.5941338539123535, 'logits/rejected': -7.60606050491333, 'epoch': 1.13}
{'loss': 0.5293, 'grad_norm': 1491.1781005859375, 'learning_rate': 2.805781672671429e-06, 'rewards/chosen': 0.22501640021800995, 'rewards/rejected': -1.136339783668518, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.3613561391830444, 'logps/chosen': -261.38519287109375, 'logps/rejected': -294.0194396972656, 'logits/chosen': -7.485626697540283, 'logits/rejected': -7.426624774932861, 'epoch': 1.15}
{'loss': 0.0685, 'grad_norm': 15.351713180541992, 'learning_rate': 2.726071473802093e-06, 'rewards/chosen': 0.06010254845023155, 'rewards/rejected': -1.8386225700378418, 'rewards/accuracies': 1.0, 'rewards/margins': 1.898725152015686, 'logps/chosen': -310.3463134765625, 'logps/rejected': -287.82574462890625, 'logits/chosen': -7.4109883308410645, 'logits/rejected': -7.429104328155518, 'epoch': 1.16}
{'loss': 1.3482, 'grad_norm': 431.7174987792969, 'learning_rate': 2.6467931909544095e-06, 'rewards/chosen': 0.07537346333265305, 'rewards/rejected': -1.21573007106781, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2911036014556885, 'logps/chosen': -280.6509704589844, 'logps/rejected': -291.975341796875, 'logits/chosen': -7.50492525100708, 'logits/rejected': -7.561574459075928, 'epoch': 1.18}
{'loss': 0.333, 'grad_norm': 216.6279754638672, 'learning_rate': 2.567989125733955e-06, 'rewards/chosen': 0.08783359825611115, 'rewards/rejected': -1.5052913427352905, 'rewards/accuracies': 0.875, 'rewards/margins': 1.5931248664855957, 'logps/chosen': -270.1629943847656, 'logps/rejected': -312.802490234375, 'logits/chosen': -7.534913063049316, 'logits/rejected': -7.465312957763672, 'epoch': 1.19}
{'loss': 1.1265, 'grad_norm': 964.5553588867188, 'learning_rate': 2.48970132671147e-06, 'rewards/chosen': 0.07137292623519897, 'rewards/rejected': -1.3217864036560059, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.39315927028656, 'logps/chosen': -249.24612426757812, 'logps/rejected': -251.45120239257812, 'logits/chosen': -7.4748663902282715, 'logits/rejected': -7.464142322540283, 'epoch': 1.21}
{'loss': 0.6376, 'grad_norm': 404.9615478515625, 'learning_rate': 2.411971566986428e-06, 'rewards/chosen': -0.12412865459918976, 'rewards/rejected': -1.6094996929168701, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.4853708744049072, 'logps/chosen': -283.9911193847656, 'logps/rejected': -269.75213623046875, 'logits/chosen': -7.442476749420166, 'logits/rejected': -7.585777282714844, 'epoch': 1.22}
{'loss': 1.6193, 'grad_norm': 1162.677734375, 'learning_rate': 2.3348413218975876e-06, 'rewards/chosen': 0.43319815397262573, 'rewards/rejected': -1.621483564376831, 'rewards/accuracies': 0.96875, 'rewards/margins': 2.0546815395355225, 'logps/chosen': -279.0773010253906, 'logps/rejected': -280.6357727050781, 'logits/chosen': -7.541950702667236, 'logits/rejected': -7.633111000061035, 'epoch': 1.24}
{'loss': 0.4722, 'grad_norm': 246.24237060546875, 'learning_rate': 2.2583517468924232e-06, 'rewards/chosen': 0.270102858543396, 'rewards/rejected': -1.406991958618164, 'rewards/accuracies': 0.875, 'rewards/margins': 1.6770946979522705, 'logps/chosen': -290.2724914550781, 'logps/rejected': -290.5538330078125, 'logits/chosen': -7.442460060119629, 'logits/rejected': -7.619626522064209, 'epoch': 1.25}
{'loss': 0.7906, 'grad_norm': 345.477783203125, 'learning_rate': 2.1825436555672456e-06, 'rewards/chosen': 0.1260996013879776, 'rewards/rejected': -1.49671471118927, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6228141784667969, 'logps/chosen': -246.4713592529297, 'logps/rejected': -302.9717712402344, 'logits/chosen': -7.528836250305176, 'logits/rejected': -7.45469856262207, 'epoch': 1.27}
{'loss': 0.6725, 'grad_norm': 360.69964599609375, 'learning_rate': 2.107457497889731e-06, 'rewards/chosen': -0.052285291254520416, 'rewards/rejected': -1.922589898109436, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.8703047037124634, 'logps/chosen': -293.7955017089844, 'logps/rejected': -282.264404296875, 'logits/chosen': -7.44621467590332, 'logits/rejected': -7.573543548583984, 'epoch': 1.28}
{'loss': 1.6334, 'grad_norm': 2717.848388671875, 'learning_rate': 2.0331333386154733e-06, 'rewards/chosen': 0.05581962317228317, 'rewards/rejected': -1.1516698598861694, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2074894905090332, 'logps/chosen': -255.5292205810547, 'logps/rejected': -260.3507385253906, 'logits/chosen': -7.599626541137695, 'logits/rejected': -7.62593936920166, 'epoch': 1.3}
{'loss': 0.2719, 'grad_norm': 17.877910614013672, 'learning_rate': 1.9596108359100775e-06, 'rewards/chosen': 0.3355799913406372, 'rewards/rejected': -0.9196619391441345, 'rewards/accuracies': 0.875, 'rewards/margins': 1.255241870880127, 'logps/chosen': -301.047119140625, 'logps/rejected': -284.962158203125, 'logits/chosen': -7.5132670402526855, 'logits/rejected': -7.507000923156738, 'epoch': 1.31}
{'loss': 0.7212, 'grad_norm': 345.94830322265625, 'learning_rate': 1.8869292201882133e-06, 'rewards/chosen': 0.08321651816368103, 'rewards/rejected': -0.9915252923965454, 'rewards/accuracies': 0.875, 'rewards/margins': 1.0747418403625488, 'logps/chosen': -283.0433349609375, 'logps/rejected': -250.75210571289062, 'logits/chosen': -7.598824501037598, 'logits/rejected': -7.779604911804199, 'epoch': 1.33}
{'loss': 0.1726, 'grad_norm': 51.18606185913086, 'learning_rate': 1.8151272731808978e-06, 'rewards/chosen': 0.23023970425128937, 'rewards/rejected': -1.2942698001861572, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.5245094299316406, 'logps/chosen': -277.7290344238281, 'logps/rejected': -303.09393310546875, 'logits/chosen': -7.495323181152344, 'logits/rejected': -7.741626739501953, 'epoch': 1.34}
{'loss': 0.1897, 'grad_norm': 37.31240463256836, 'learning_rate': 1.7442433072421884e-06, 'rewards/chosen': 0.6734651923179626, 'rewards/rejected': -1.1978681087493896, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.8713332414627075, 'logps/chosen': -275.0353088378906, 'logps/rejected': -278.7019958496094, 'logits/chosen': -7.509396076202393, 'logits/rejected': -7.559629440307617, 'epoch': 1.36}
{'loss': 0.4656, 'grad_norm': 172.85443115234375, 'learning_rate': 1.6743151449063406e-06, 'rewards/chosen': 0.563376784324646, 'rewards/rejected': -0.9381465911865234, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.501523494720459, 'logps/chosen': -271.91583251953125, 'logps/rejected': -295.1374206542969, 'logits/chosen': -7.606568813323975, 'logits/rejected': -7.68767786026001, 'epoch': 1.37}
{'loss': 0.2416, 'grad_norm': 33.99683380126953, 'learning_rate': 1.6053800987063153e-06, 'rewards/chosen': 0.7002290487289429, 'rewards/rejected': -0.9431319236755371, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.6433610916137695, 'logps/chosen': -265.7471618652344, 'logps/rejected': -259.2507629394531, 'logits/chosen': -7.497251033782959, 'logits/rejected': -7.5273756980896, 'epoch': 1.39}
{'loss': 0.3393, 'grad_norm': 43.995906829833984, 'learning_rate': 1.5374749512644094e-06, 'rewards/chosen': 0.5279868841171265, 'rewards/rejected': -0.6788365840911865, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.2068233489990234, 'logps/chosen': -263.4461669921875, 'logps/rejected': -289.02001953125, 'logits/chosen': -7.528043270111084, 'logits/rejected': -7.586633682250977, 'epoch': 1.4}
{'loss': 2.6861, 'grad_norm': 1630.2838134765625, 'learning_rate': 1.470635935665657e-06, 'rewards/chosen': 0.2907959222793579, 'rewards/rejected': -1.0196657180786133, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.3104616403579712, 'logps/chosen': -306.84747314453125, 'logps/rejected': -307.9846496582031, 'logits/chosen': -7.515763282775879, 'logits/rejected': -7.495687484741211, 'epoch': 1.42}
{'loss': 0.2852, 'grad_norm': 77.3596420288086, 'learning_rate': 1.4048987161244307e-06, 'rewards/chosen': 0.515731930732727, 'rewards/rejected': -0.8871814608573914, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4029133319854736, 'logps/chosen': -285.441162109375, 'logps/rejected': -280.2426452636719, 'logits/chosen': -7.628841876983643, 'logits/rejected': -7.6429266929626465, 'epoch': 1.43}
{'loss': 0.248, 'grad_norm': 48.06346130371094, 'learning_rate': 1.3402983689546069e-06, 'rewards/chosen': 0.37073758244514465, 'rewards/rejected': -0.8126034736633301, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.183341145515442, 'logps/chosen': -248.9642791748047, 'logps/rejected': -268.75506591796875, 'logits/chosen': -7.551597595214844, 'logits/rejected': -7.57366418838501, 'epoch': 1.45}
{'loss': 0.5543, 'grad_norm': 221.1174774169922, 'learning_rate': 1.2768693638534074e-06, 'rewards/chosen': 0.3858884871006012, 'rewards/rejected': -0.8351421356201172, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.2210307121276855, 'logps/chosen': -278.3760986328125, 'logps/rejected': -297.1872863769531, 'logits/chosen': -7.544670581817627, 'logits/rejected': -7.601810455322266, 'epoch': 1.46}
{'loss': 0.5053, 'grad_norm': 243.44659423828125, 'learning_rate': 1.2146455455089246e-06, 'rewards/chosen': 0.41565078496932983, 'rewards/rejected': -1.0656983852386475, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.4813491106033325, 'logps/chosen': -248.3088836669922, 'logps/rejected': -234.04559326171875, 'logits/chosen': -7.48477029800415, 'logits/rejected': -7.724130630493164, 'epoch': 1.48}
{'loss': 1.3358, 'grad_norm': 358.4839782714844, 'learning_rate': 1.1536601155411557e-06, 'rewards/chosen': 0.4980372488498688, 'rewards/rejected': -1.3152122497558594, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.8132494688034058, 'logps/chosen': -265.46014404296875, 'logps/rejected': -275.0644836425781, 'logits/chosen': -7.486295700073242, 'logits/rejected': -7.645931720733643, 'epoch': 1.49}
{'loss': 0.2195, 'grad_norm': 41.686832427978516, 'learning_rate': 1.0939456147861468e-06, 'rewards/chosen': 0.6889944672584534, 'rewards/rejected': -0.8928353190422058, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.5818296670913696, 'logps/chosen': -261.8855895996094, 'logps/rejected': -299.4515075683594, 'logits/chosen': -7.588524341583252, 'logits/rejected': -7.5362114906311035, 'epoch': 1.51}
{'loss': 0.3827, 'grad_norm': 169.83804321289062, 'learning_rate': 1.035533905932738e-06, 'rewards/chosen': 0.7357972860336304, 'rewards/rejected': -0.8097889423370361, 'rewards/accuracies': 0.78125, 'rewards/margins': 1.545586347579956, 'logps/chosen': -269.61688232421875, 'logps/rejected': -243.46286010742188, 'logits/chosen': -7.439791202545166, 'logits/rejected': -7.680630207061768, 'epoch': 1.52}
{'loss': 2.0166, 'grad_norm': 1248.234619140625, 'learning_rate': 9.784561565211428e-07, 'rewards/chosen': 0.6135972738265991, 'rewards/rejected': -1.0456267595291138, 'rewards/accuracies': 0.875, 'rewards/margins': 1.659224033355713, 'logps/chosen': -260.7328186035156, 'logps/rejected': -263.330322265625, 'logits/chosen': -7.533841133117676, 'logits/rejected': -7.525527000427246, 'epoch': 1.54}
{'loss': 0.1971, 'grad_norm': 47.80592727661133, 'learning_rate': 9.227428223124582e-07, 'rewards/chosen': 0.7733674049377441, 'rewards/rejected': -1.0458498001098633, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.8192172050476074, 'logps/chosen': -255.88800048828125, 'logps/rejected': -284.90203857421875, 'logits/chosen': -7.565609931945801, 'logits/rejected': -7.4855828285217285, 'epoch': 1.55}
{'loss': 0.2471, 'grad_norm': 491.0356750488281, 'learning_rate': 8.684236310379662e-07, 'rewards/chosen': 0.5480104088783264, 'rewards/rejected': -0.9515268206596375, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4995372295379639, 'logps/chosen': -281.36474609375, 'logps/rejected': -307.253662109375, 'logits/chosen': -7.5886759757995605, 'logits/rejected': -7.534643650054932, 'epoch': 1.57}
{'loss': 0.5611, 'grad_norm': 252.85305786132812, 'learning_rate': 8.155275665368964e-07, 'rewards/chosen': 0.615245521068573, 'rewards/rejected': -1.084262490272522, 'rewards/accuracies': 0.875, 'rewards/margins': 1.6995079517364502, 'logps/chosen': -259.75054931640625, 'logps/rejected': -283.2779541015625, 'logits/chosen': -7.43963623046875, 'logits/rejected': -7.36574125289917, 'epoch': 1.58}
{'loss': 0.2282, 'grad_norm': 19.993227005004883, 'learning_rate': 7.640828532911194e-07, 'rewards/chosen': 0.7264817357063293, 'rewards/rejected': -0.7450116872787476, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.4714934825897217, 'logps/chosen': -269.9000549316406, 'logps/rejected': -297.09747314453125, 'logits/chosen': -7.500406742095947, 'logits/rejected': -7.615973472595215, 'epoch': 1.6}
{'loss': 0.3422, 'grad_norm': 36.63311004638672, 'learning_rate': 7.141169413650193e-07, 'rewards/chosen': 0.52909255027771, 'rewards/rejected': -0.5389736890792847, 'rewards/accuracies': 0.875, 'rewards/margins': 1.0680662393569946, 'logps/chosen': -277.52557373046875, 'logps/rejected': -302.44989013671875, 'logits/chosen': -7.525906562805176, 'logits/rejected': -7.490856170654297, 'epoch': 1.61}
{'loss': 0.7081, 'grad_norm': 248.51983642578125, 'learning_rate': 6.656564917585911e-07, 'rewards/chosen': 0.3481105864048004, 'rewards/rejected': -1.1219629049301147, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4700734615325928, 'logps/chosen': -242.65286254882812, 'logps/rejected': -272.2710266113281, 'logits/chosen': -7.611573219299316, 'logits/rejected': -7.6437087059021, 'epoch': 1.63}
{'loss': 0.2929, 'grad_norm': 89.30162811279297, 'learning_rate': 6.187273621815579e-07, 'rewards/chosen': 0.7819812297821045, 'rewards/rejected': -1.2665270566940308, 'rewards/accuracies': 0.90625, 'rewards/margins': 2.048508405685425, 'logps/chosen': -254.19332885742188, 'logps/rejected': -269.4092712402344, 'logits/chosen': -7.493272304534912, 'logits/rejected': -7.602316856384277, 'epoch': 1.64}
{'loss': 0.2574, 'grad_norm': 29.96358299255371, 'learning_rate': 5.733545932561161e-07, 'rewards/chosen': 0.5008695721626282, 'rewards/rejected': -1.0821075439453125, 'rewards/accuracies': 0.875, 'rewards/margins': 1.5829771757125854, 'logps/chosen': -267.94207763671875, 'logps/rejected': -263.59844970703125, 'logits/chosen': -7.405087471008301, 'logits/rejected': -7.534400939941406, 'epoch': 1.65}
{'loss': 0.2335, 'grad_norm': 26.30292510986328, 'learning_rate': 5.29562395155671e-07, 'rewards/chosen': 1.049498438835144, 'rewards/rejected': -0.8247929811477661, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.8742914199829102, 'logps/chosen': -297.0371398925781, 'logps/rejected': -304.2677917480469, 'logits/chosen': -7.486810684204102, 'logits/rejected': -7.610664367675781, 'epoch': 1.67}
{'loss': 0.3078, 'grad_norm': 45.07698059082031, 'learning_rate': 4.87374134686675e-07, 'rewards/chosen': 1.044925570487976, 'rewards/rejected': -0.6981850266456604, 'rewards/accuracies': 0.875, 'rewards/margins': 1.7431104183197021, 'logps/chosen': -295.6783752441406, 'logps/rejected': -298.10968017578125, 'logits/chosen': -7.463683128356934, 'logits/rejected': -7.600631237030029, 'epoch': 1.68}
{'loss': 0.2153, 'grad_norm': 35.753482818603516, 'learning_rate': 4.4681232282048304e-07, 'rewards/chosen': 0.8969587683677673, 'rewards/rejected': -0.9307651519775391, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.8277238607406616, 'logps/chosen': -280.84954833984375, 'logps/rejected': -296.0138244628906, 'logits/chosen': -7.604203224182129, 'logits/rejected': -7.508811950683594, 'epoch': 1.7}
{'loss': 0.3828, 'grad_norm': 82.03459930419922, 'learning_rate': 4.0789860268186227e-07, 'rewards/chosen': 0.6891988515853882, 'rewards/rejected': -0.8012531995773315, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.4904521703720093, 'logps/chosen': -272.7126159667969, 'logps/rejected': -287.02301025390625, 'logits/chosen': -7.4181647300720215, 'logits/rejected': -7.525904655456543, 'epoch': 1.71}
{'loss': 0.3576, 'grad_norm': 169.82882690429688, 'learning_rate': 3.706537380005693e-07, 'rewards/chosen': 0.5169181823730469, 'rewards/rejected': -1.1893013715744019, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.7062196731567383, 'logps/chosen': -267.5006103515625, 'logps/rejected': -268.26806640625, 'logits/chosen': -7.55598783493042, 'logits/rejected': -7.500107765197754, 'epoch': 1.73}
{'loss': 0.2272, 'grad_norm': 30.00344467163086, 'learning_rate': 3.3509760203216487e-07, 'rewards/chosen': 0.879948616027832, 'rewards/rejected': -0.8204713463783264, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.7004197835922241, 'logps/chosen': -248.22994995117188, 'logps/rejected': -276.3831787109375, 'logits/chosen': -7.650154113769531, 'logits/rejected': -7.657910346984863, 'epoch': 1.74}
{'loss': 6.8029, 'grad_norm': 4374.55419921875, 'learning_rate': 3.012491669539656e-07, 'rewards/chosen': 0.378135085105896, 'rewards/rejected': -0.6134544610977173, 'rewards/accuracies': 0.75, 'rewards/margins': 0.9915895462036133, 'logps/chosen': -277.8904113769531, 'logps/rejected': -313.4853210449219, 'logits/chosen': -7.496318817138672, 'logits/rejected': -7.503632545471191, 'epoch': 1.76}
{'loss': 0.2761, 'grad_norm': 14.035011291503906, 'learning_rate': 2.691264937417964e-07, 'rewards/chosen': 0.553905725479126, 'rewards/rejected': -0.8390734195709229, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.3929790258407593, 'logps/chosen': -267.9703369140625, 'logps/rejected': -270.7817077636719, 'logits/chosen': -7.558032512664795, 'logits/rejected': -7.549350261688232, 'epoch': 1.77}
{'loss': 0.215, 'grad_norm': 23.73679542541504, 'learning_rate': 2.387467225329482e-07, 'rewards/chosen': 0.4780315160751343, 'rewards/rejected': -1.019774079322815, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4978053569793701, 'logps/chosen': -290.79388427734375, 'logps/rejected': -286.22857666015625, 'logits/chosen': -7.356022357940674, 'logits/rejected': -7.510849475860596, 'epoch': 1.79}
{'loss': 0.258, 'grad_norm': 29.81073570251465, 'learning_rate': 2.10126063480478e-07, 'rewards/chosen': 0.2942069470882416, 'rewards/rejected': -1.1022058725357056, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3964128494262695, 'logps/chosen': -255.17721557617188, 'logps/rejected': -259.9814147949219, 'logits/chosen': -7.561722278594971, 'logits/rejected': -7.610959529876709, 'epoch': 1.8}
{'loss': 0.2899, 'grad_norm': 79.65009307861328, 'learning_rate': 1.832797881037362e-07, 'rewards/chosen': 0.49686360359191895, 'rewards/rejected': -1.0096302032470703, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.5064938068389893, 'logps/chosen': -239.64401245117188, 'logps/rejected': -246.95440673828125, 'logits/chosen': -7.648219108581543, 'logits/rejected': -7.682216644287109, 'epoch': 1.82}
{'loss': 0.5803, 'grad_norm': 255.70091247558594, 'learning_rate': 1.5822222113972923e-07, 'rewards/chosen': 0.5754291415214539, 'rewards/rejected': -1.0683305263519287, 'rewards/accuracies': 0.875, 'rewards/margins': 1.6437597274780273, 'logps/chosen': -254.97982788085938, 'logps/rejected': -281.9247741699219, 'logits/chosen': -7.639973163604736, 'logits/rejected': -7.558770179748535, 'epoch': 1.83}
{'loss': 6.3123, 'grad_norm': 4102.42578125, 'learning_rate': 1.349667328996732e-07, 'rewards/chosen': 0.42478466033935547, 'rewards/rejected': -0.9021375179290771, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3269222974777222, 'logps/chosen': -260.12615966796875, 'logps/rejected': -268.3085632324219, 'logits/chosen': -7.776270389556885, 'logits/rejected': -7.687046051025391, 'epoch': 1.85}
{'loss': 0.1323, 'grad_norm': 42.35441970825195, 'learning_rate': 1.1352573213481285e-07, 'rewards/chosen': 0.5711031556129456, 'rewards/rejected': -1.303061842918396, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.8741649389266968, 'logps/chosen': -265.26141357421875, 'logps/rejected': -278.4310302734375, 'logits/chosen': -7.5171003341674805, 'logits/rejected': -7.483370304107666, 'epoch': 1.86}
{'loss': 0.2724, 'grad_norm': 19.372806549072266, 'learning_rate': 9.391065941531264e-08, 'rewards/chosen': 0.7089175581932068, 'rewards/rejected': -0.6556732654571533, 'rewards/accuracies': 0.875, 'rewards/margins': 1.3645908832550049, 'logps/chosen': -261.6614074707031, 'logps/rejected': -274.27001953125, 'logits/chosen': -7.607278347015381, 'logits/rejected': -7.526976585388184, 'epoch': 1.88}
{'loss': 0.4541, 'grad_norm': 209.02987670898438, 'learning_rate': 7.613198102575615e-08, 'rewards/chosen': 0.8991479873657227, 'rewards/rejected': -0.8890382051467896, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.7881860733032227, 'logps/chosen': -229.20831298828125, 'logps/rejected': -234.10614013671875, 'logits/chosen': -7.526098728179932, 'logits/rejected': -7.6359381675720215, 'epoch': 1.89}
